198.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
203.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
208.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
213.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
218.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
223.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
228.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
233.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
238.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
243.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
248.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
253.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
258.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
263.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
268.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
273.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
278.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
283.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
288.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
293.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
298.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
300	2.6428e-08	2.2336e-06	2.6254e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
